Date,Username,Komen,Label
9/28/2022 3:42,🍿☁️,"dari malaysia gabisa ke indo soalnya blm vaksin booster musti nunggu 2-3 bulan, akhirnya mampir ke amerika dulu supaya bs lgsg vaksin booster keren bgt dah emg",1
9/28/2022 3:43,aku ngeblurrr, ini maksudnya pure blood apaan sih. aku masih gak mudeng hubungannya dgn vaksin booster ,1
9/28/2022 3:45,Contact Center AP II,"@zidanalawy Saat ini ketersediaan vaksin booster di Bandara Soekarno-Hatta masih belum tersedia. Informasi tersebut hingga waktu yang belum ditentukan, silakan melakukan pengecekan pada https://t.co/VU7yIDmPIb untuk ketersediaan vaksin di daerah terdekat ",1
9/28/2022 4:06,Draft IPB,punten vaksin booster yang masih ada di sekitar dramaga dimana ya?,1
9/28/2022 4:20,ndaaaaaaaaaaa👍🏻,pengen vaksin booster tpi adanya sinovac sama sinopharm\nPfizer mengapa kau belum muncul,1
9/28/2022 4:21,Glenn Evan Christian,"@agpeduli Siang min, untuk vaksin booster 1 pfizer sudah tersedia kah?",1
9/28/2022 4:27,Anindhita P Fildatie,"Kalau aku belum vaksin, kemarin pas covid udah lewat kali. Udah booster aja gejalanya kek mo mati",0
9/28/2022 4:27,LAPAK JUALAN🛒🛍✨,-11fess vaksin ketiga sama vaksin booster tuh sama kan ya?,1
9/28/2022 4:32,koramil16pejawaran,Danramil 04/Karangkobar Kapten Inf Basuki Melaksanakan Kegiatan Sosialisasi Vaksin Dosis 3 Booster\n\n#kodim_banjarnegara #babinsa0704 #babinsa\n#bersamarakyattnikuat #tniad #tni #banjarnegara\n#ichadhanang\n#kabarkoramil #kabarkodim\n#TNIADMengabdiDanMembangunBersamaRakyat https://t.co/F6zZSq3d4P,1
9/28/2022 4:33,Ardi Ramdona,@sebarberitacov @catchmeupid @HerawanAriston1 @LaporCovid @riea_mariska86 @saputrananda0 saatnya vaksin booster,1
9/28/2022 4:35,Setelah huruf D,susah banget sekarang cari vaksin,0
9/28/2022 4:35,Rian Ernando,@sebarberitacov @beritacovid @akusehatklinik @yakin_sehat @BKCJAMAN Kegunaan vaksin booster diketahui sebagai upaya pengembalian imunitas tubuh dan proteksi klinis yang menurun.,1
9/28/2022 4:38,raka sembung,RT @ketikanrandom: Nah udah gaaada alesan lagi kan males/bete gunain masker pas udah make up? karna harus diinget ya guys covid itu masih ada,1
9/28/2022 5:12,Kurma,@txtdrpemerintah btw kalau sekarang minta booster vaksin ke 3 di rumah sakit ya?,1
9/28/2022 5:27,cek #vaksinmalang 🥀,RT @riiaa_: Mohon info kak untuk vaksin booster area mlg ray @infomalang @yusufgunawan,1
9/28/2022 5:44,Dino,@Jenoong22 Sakit karena efek vaksin booster? Sama kok dulu juga pas booster meriang tp 2 hari krn efek vaksinnya,1
9/28/2022 5:47,sabhatansabiz,FDA AS setujui dosis booster vaksin COVID-19 yang telah diperbarui untuk anak 5-17 tahun https://t.co/9Ltmh5OLky,1
9/28/2022 5:47,24 Hour Indonesia,vaksin booster dapat membantu pulih dari pandemi,1
9/28/2022 5:49,Dilla,"Wkwk pada ditanggepin serius Tenang saya vaksin lengkap + booster, kalo kedeteksi pake apps tadi paling ya gara-gara pake earphone ",1
9/28/2022 5:51,KuliDeso79🇮🇩🇮🇩,@Widino Saya sudah vaksin booster 1 dan 2.,1
9/28/2022 6:25,secondson,"@nuicemedia mohon diselidiki pengaruh adiksi pada vaksin booster, bnn tolong investigasi",1
9/28/2022 6:25,Nina Karlina,Booster gak ya? Booster dmna ya? Udh ketinggalan masih ada ga ya vaksin,1
9/28/2022 6:32,Mahasti Habsari,FYI kami sudah dapat vaksin lengkap bahkan booster. Tapi dalam hitungan hari satu persatu anggota keluarga merasakan gejala sakit yg sama. \nSepertinya ini sudah cukup panjang.,1
9/28/2022 6:42,My Mora,"@detikcom Lumayanlah, walau pesta covid hampir bubar,ayo semangat bio farma, masih ada kesempatan untuk vaksin booster.",1
9/28/2022 6:52,Ira,"Belum lagi yang lini masanya terbagi jadi sebelum ada vaksin, setelah vaksin pertama, vaksin kedua, dan booster.",1
9/28/2022 6:59,Puspita Jenny, Lakukan vaksin lengkap/booster ,1
9/28/2022 6:59,suvi masai,@sebarberitacov @beritacovid @akusehatklinik @yakin_sehat @BKCJAMAN Masyarakat hendaknya bisa segera mengikuti vaksin Booster.,1
9/28/2022 7:01,🦋,info vaksin booster di bali dong guys,1
9/28/2022 7:56,sisca 🍀," Katanya kalo uda vaksin/booster badan kita jd keluar sinyal nya, dah kyk wifi gitu. Magic beud yak ",1
9/28/2022 8:08,pengendali air,"@IndiHomeCare siap Aulia\nsantai, saya sudah vaksin booster",1
9/28/2022 8:26,ΛH,"@afrkml semenjak sembuh dari covid dan vaksin booster, jd sering sakit2an, demam, flu batuk habis sembuh kambuh lagi",0
9/28/2022 8:29,gii.,Info vaksin booster di malang dong,1
9/28/2022 8:35,✿tracy | apps premium 📌,klo udah vaksin booster ga perlu swab lagi di stasiun?,1
9/28/2022 9:18,jolielaide,Damn bulan depan disuruh k kerawang. Vaksin booster kapan restock d Bali biar aku bs  bepergian naik pesawat?\nIni peraturan ga mau diubah apa biar yg blm vaksin booster tetep bs naik pesawat dgn catatan pcr negatif ,1
9/28/2022 10:39,biji cabe🌻,"btw guys, naik kereta solo jogja harus vaksin booster dulu ya?",1
9/28/2022 10:47,Kemas Abdul Kadir,RT @lapassustik: Dalam wawancaranya Kalapas juga mengingatkan tentang vaksin booster yang harus dibawa selama berkunjung kedalam lapas. ,1
9/28/2022 11:03,⤮𝔽𝕒𝕚🐺🥟,"Blm booster, nyari tmpt vaksin udh pada gada trs gmn ini",1
9/28/2022 11:10,BOGOR MENFESS⚫,"[bgr] mf nya\n""vaksin booster daerah bogor kota dimana ya?terus kalo vaksin ke 2 nya kadaluarsa apa harus vaksin lagi? \nterimakasih yang uda jawab""",1
9/28/2022 11:15,jm.gf‼️mention after DM‼️,info vaksin booster kota palembang dong,1
9/28/2022 11:18,jm.gf‼️mention after DM‼️,mjb ka nitip info dong kalo udah vaksin booster di palembang gaada semua mau di puskes/rs swasta [@Label],1
9/28/2022 11:23,jm.gf‼️mention after DM‼️,@contactap2 min di bandara smb II palembang tersedia vaksin booster ga min?,1
9/28/2022 11:24,cok,@GachaAmpaswey Puskesmas atau vaksin center mas. Td aku abis booster disini.,1
9/28/2022 11:29,Icil,"Bu saya udah vaksin 3x sama booster. Kira-kira kalau ke indomaret, jidat saya bisa di scan ga ya bu krn udah ada 3 mikrocip",1
9/28/2022 11:32,jii,@bogorfess_ kalo booster kayanya masih kosong. \nkalo vaksin kedua udh lewat dari tanggal yg dijadwalin harus ulang dari vaksin pertama nder.,1
9/28/2022 11:39,Have a Nice Day,"@SahabatSaber @JSAnurogo @jokowi Kira kira setelah ini ada org lahir ga mas? Coba donk buka data org yg sudah di Vaksin I, Vaksin II, Booster \nSisanya berapa org?\nKira kira itu banyak nda?\nKalau yg seharusnya beli di luar alias impor, trus kita bisa bu",1
9/28/2022 11:43,Yuliayaaa,"@convomfs Apalagi abis vaksin booster, parah aku jadi anak lemah",1
9/28/2022 11:45,BALI BASE,"temen2 mohon bantuannya info tempat vaksin booster yang buka hari sabtu, terimakasih ya",1
9/28/2022 11:53,dyah ip,"buat yg belum vaksin buruan vaksin deh asli ngaruh bgt,ak abiz covid tp udh booster jd kaya flu biasa dan 4 hari jg dah sembuh",1
9/28/2022 12:02,jm.gf‼️mention after DM‼️,@sumsel_polda min vaksin booster di polda kota palembang bisa ga?,1
9/28/2022 12:06,Kurang Gocap,"Vaksinasi itu aman lho guys. Kalian jgn takut sama efek sampingnya. Selama ini, aku vaksin ke 1 sampai booster cuma ngerasain pegel2 aja di lengan bekas suntikannya. Gak sampe yg gimana2 banget. Ya ada 1, 2 tmnku demam/pusing tp itu masih wajar. Kita boleh kok minum parasetamol",1
9/28/2022 12:08,rud. — opress top up games & pulsa,"butuh jasa joki tembak vaksin 1 sampai booster, tembus peduli lindungi? langsung aja DM ke @nluckycat  aman (bukan hasil hack)proses cepat",1
9/28/2022 12:20,hansen44,booster rasanya gimana please,1
9/28/2022 12:20,konoha,"@ainunnajib gw yg belum pernah vaksin sama sekali sehat2 aja , yg booster sampai 4 malah ketakutan",1
9/28/2022 12:28,S,Aq dah vaksin booster nich bisa gakya dikonekin ke speaker biar kalo ngomel ke suami udh kenceng tanpa teriak2? https://t.co/Z0ErTxaCKc,1
9/28/2022 12:34,l a n i 🫶🏻,kipi booster sama bgt kek vaksin pertama kedua tangan gabisa diangkat anjir sakit,0
9/28/2022 12:34,medioker,booster bikin sehat kok,1
9/28/2022 12:40,Kedirifess,Cah vaksin booster dimana ya yg ada ? Lagi urgent buat naik kereta jarak jauh gitu,1
9/28/2022 12:41,IDN Times Jogja,Sementara tidak semua puskesmas dapat melayani booster https://t.co/pbzVqLSFbK,1
9/28/2022 12:52,UGM_FESS,ugm_fess yang belom booster bisa vaksin dimana ya,1
9/28/2022 13:00,alex dananjaya,"@wat_sa1981 Kak, saya sudah vaksin 2x dan booster tp knp sinyalnya masih jelek ya klo di remote area? Apa bs diinfokan gmn aktifkan 5G?",1
9/28/2022 13:00,Axena,@missufe Lg merasakan tangan pegel makji habis vaksin booster,1
9/28/2022 13:01,BASE ON: TOLONG BACA RULES!!,Info vaksin booster buat besok,1
9/28/2022 13:03,nyunyu,"Udah booster 2x mas, udah bisa vaksin mandiri. Perlu bayar jasa nakesnya saja. Penting sih buat jaga2, apalagi musim hujan bgini, rawan drop, batpil, masuk angin dst.",1
9/28/2022 13:15,harry setyo,@RPradinanto waalah.. tapi ez. cepet kok pulihnya. apalagi udah vaksin + booster,1
9/28/2022 13:18,Polda Sumsel,@dreaminajaemin Malam pak..utk vaksin booster bisa dtg ke rumah sakit bhayangkara..trimakasih,1
9/28/2022 13:27,Karawang Menfess,"Gokar! Vaksin booster sebenernya jadi gak sih di technomart? Soalnya kemarin dibatalin, trus besok mau coba lagi cari",1
9/28/2022 13:28,Erik Hidayanto,RT @adityarie: @divovirgosa @wat_sa1981 Hantunya uda vaksin booster bg,1
9/28/2022 14:32,Renggi Se,yuk booster biar terbentuk herd immunity,1
9/28/2022 14:37,Gumanti Tuan Duga Sidabutar,"Oh 1 lagi. Gue senang, gue bahagia Indonesia buat vaksin covid 19. Gue mendukung. Gue sih ingin cukup 1 dosis vaksin saja untuk orang dewasa. 1 bulan kemudian atau lebih dari 1 bulan maka dianggap booster. Indonesia harus bisa karena Indonesia hebat.",1
9/28/2022 14:57,dipa,"@contactap2 min, fasilitas vaksin booster di terminal brp ya?",1
9/28/2022 15:14,Dwi Qomara,"Belum lagi soal aturan yg tidak jelas, kadang boleh kadang ndak, paling dekat adalah soal vaksin cukup vaksin 2. Saat mandalika malah bebas aja tu aturan sekali dekat lebaran wajib booster, abis itu naik pesawat ",0
9/28/2022 15:26,aw,INFO VAKSIN BOOSTER JOGJA PLISS,1
9/28/2022 15:27,Sya ᶻⁿⁿ ³⁰⁺²¹🔥❤,Mental gua ternyata ga sekuat itu buat ngadepin ZNN wkwkwk padahal gua udah vaksin booster njir tetep aja kalah,1
9/28/2022 15:27,LIVE PROJECT 14-16 OKT📌,dips!kl vaksin booster di puskesmas apakah perlu daftar dulu? info please,1
9/28/2022 15:40,bel,info vaksin booster pfizer daerah jakarta selatan/depok dongg,1
9/28/2022 15:49,Naf 🥨 | freetag,Moga besok kebagian vaksin booster pls,1
9/28/2022 15:55,MasWi,seneng bisa vaksin booster,1
9/28/2022 16:03,Elisabeth Dian Pratiwi K,"@nksthi Mas, kalo naik kereta vaksin kedua aja bisa ndak? Apa harus booster?",1
9/28/2022 16:26,UGM_FESS,ugm_fess cara vaksin booster di rsa ugm gimana ya? thx,1
9/28/2022 16:35,bulanenam,Menghilangnya stok vaksin booster karena ini Pak? Hmm... https://t.co/VfYj5ABWk3,1
9/28/2022 19:11,🐛,Mudah2an bisa ya booster padahal udah 1 tahun dari vaksin keduaa,1
9/28/2022 19:20,d log out,nanti pagi vaksin booster tpi gk bisa tidur sampai skrg,1
9/28/2022 19:21,𝓋𝒾𝓇𝒶,Semoga hari ini vaksin booster kaga gagal lagi ya cuy. Udah 2 kali gagal kayak hidup ini,1
9/28/2022 20:20,yuna seo blanchè 🕊,mau vaksin booster tapi takut demam,0
9/28/2022 23:17,raa⚡freetag | check pin if i win 📌,Sayangnya aku belum vaksin booster,1
9/30/2022 6:28,MΛKӨ, sebelum vaksin: gak pernah kena setelah vaksin 2 kena sekali setelah booster kena 2 kali https://t.co/XtZXI76LMC,1
9/30/2022 6:28,𝐉⩜⃝𝐦𝐞𝐭𝐢𝐧𝐲(•̀ᴗ•́),Serius nanya ada yang udah vaksin booster ke 1 belum?,1
9/30/2022 6:29,naev,info vaksin booster daerah jkt-tgr dong buat jumat ini,1
9/30/2022 6:29,YU산~, Vaksin booster ke 1 tuh yg vaksin ke 3 bukan ?? Aku udh vaksin 3 kali tpi lupa vaksin apa aja,1
9/30/2022 6:49,robert12,@diniraaaaam aku juga kak sama sama sama udah vaksin booster jadi lebih ngerasa aman lagi kalo udah divaksin tuh oh iya buat kalian yg blm vaksin vaksin atuh,1
9/30/2022 7:07,LIVE PROJECT 14-16 OKT📌,-dips! info lokasi vaksin booster buat besok dong guys :),1
9/30/2022 7:15,Ranny, mau tanya dong kemarin kan ada persyaratan vaksin booster nah itu ngeceknya mereka gimana?,1
9/30/2022 7:34,hz,@infomalang info vaksin booster dimana ya yang masih ada?,1
9/30/2022 7:38,euphoria,@KAI121 selamat siang maaf apakah di stasiun kutoarjo menyediakan vaksin booster utk penumpang antarkota tujuan bekasi?,1
9/30/2022 7:49,Nurul Aini,Info vaksin booster dong gais,1
9/30/2022 7:54,Flame Hellscythe,@kabarklaten min info vaksin booster bulan ini ada gak?,1
9/30/2022 7:55,Bu Guru 🍀🌻🌼,@KAI121 permisi apakah distasiun malang ada vaksin booster?,1
9/30/2022 8:01,🦁🍓 (sebelum DM mention ya tenggelam sama SPAM😭),Hallo min mau tanya Kalo mau Booster Vaksin nya Kimia Farma apakah bisa Vaksin 1 2 nya Astra Zenaca? Tpi saya vaksin 2 malah udh setahun yg lalu.. Nyari booster yg sama ga ada min. Ini dpt di Kimia farma ,1
9/30/2022 8:24,Kereta Api Indonesia,@muhdhito Selamat sore Kak. Syarat menunjukkan hasil negatif RT-PCR/Antigen sudah dihapus ya. Bila Kakak belum vaksin booster Railmin sarankan untuk segera melakukannya. Karena sesuai aturan yang berlaku calon penumpang KA Jarak Jauh |1,1
9/30/2022 8:31,stephh,@mediocrickey hamdalah sekeluarga udah vaksin lengkap + booster,1
9/30/2022 9:00,h y r,@bhawikarsucare kak kalau vaksin 1-2 nya sinopharm booster harus sinopharm juga ya? apakah ada yg available? thanks.,1
9/30/2022 9:07,LIVE PROJECT 14-16 OKT📌,Ada yang tau ga ya tempat/puskesmas yang masih bisa vaksin booster dimana? Makasih gais,1
9/30/2022 9:21,cindy✨,kalo hari sabtu ada vaksin booster ga sih di sby/sda gtu ?,1
9/30/2022 9:31,:),Makanya buat yg muda sehat mobilitas tinggi ayo lah vaksin dilengkapi sampai booster. Kan skrg lagi musim hujan terus batpil juga yah. Tapi kalo udah booster tuh rasanya kalaupun mulai batuk pilek sumeng setidaknya gak terlalu degdegan apakah apakah..,1
9/30/2022 9:50,Viera Sya,@mediocrickey Bang kapan bisa dipake buat booster? soalnya gw baca baru bisa buat vaksin primer,1
9/30/2022 9:59,:),Kalo dari yg ikut polling lucu-lucuan ini ada 74% yg udah booster - sementara data nasional malah baru 27%. Utk yg belum vaksin ke-3 kira-kira kenapa? Berarti kan bukan tipe yg antivax gitu. Belum ngerasa perlu? Belum sempat? Nunggu dipanggil?https://t.co/CVodCca5DD,1
9/30/2022 10:03,A'dhien Wijaya,@BogorDinkes Min mau nanya vaksin booster udh ada lagi belum ya.?,1
9/30/2022 10:06,leleeee,"Pernah pas abis vaksin booster w emg meriang. Aku pulang langsung tidur dan sebelumnya ketemu temenku yg vaksin jg. Aku nanya ""emg km ga ngerasa pusing atau gmn?"" Dia jwb ""y ngerasa cuma dianggap b aja. "" Lhoo gmn berarti aku kek alayy gitu ya",1
9/30/2022 10:08,Betelgeuse_woo🌌,Besok vaksin booster ke 2. Semoga KIPInya nggk separah booster 1 bcs Senin aku shift pagi,1
9/30/2022 10:18,sar.,@zhonglev papa aku bisa masuk kak walaupun blm booster tinggal nunjukin surat vaksin,1
9/30/2022 10:28,PeRantau™🕌,Iya gara2 vaksin ya? Anda cerdas. Besok ambil bansos dikelurahan sama voucher booster  di puskesmas ya pak. https://t.co/wdGJWRZG3G,1
9/30/2022 10:45,TAETAE💜💜💜,Aku udah pesen tiketnya tapi belum vaksin booster lagi diusahakan buat cari cariiiii,1
9/30/2022 10:47,orangbiasa@ja,RT @StopPlandemit: Gak ada lawannya opung udh 5x vax boosternakes aja kalah Jangan bantah klo bantah PPKM seumur hidup ,0
9/30/2022 10:52,laa²³🍓,info vaksin booster dom bandung pls,1
9/30/2022 12:06,ʙʀᴏᴋᴇɴʙʀɪᴄᴋ ᴄᴜꜱᴛᴀʀᴅʙᴀᴛʜ,Baru ingat ku belum vaksin booster yes,1
9/30/2022 12:50,Bitquokka,Ini gmn klo smpe awal November gua blmn booster :((( mana vaksin booster susah banget skrg dicarinya :(,1
9/30/2022 12:58,Lucunya Negeriku,Maaf mau nanya yang tahu lokasi vaksinasi booster Wil Jakarta atau Bogor yg msh ada dimana ya? Saya cari2 di beberapa tempat kok katanya kehabisan vaksin semua. Gimana nih disyaratkan booster tapi kok vaksinnya gada #Vaksin #Booster,1
9/30/2022 13:04,IdaAmz,@hrdbacot mau nanya dong vaksin booster yang masih buka tempatnya dimana ya?,1
9/30/2022 13:05,IdaAmz,vaksin booster biar bisa jalan-jalan,1
9/30/2022 13:08,Jungwoonie,No salty.. tapi aku udah 18 ke atas belum vaksin booster (vaksin tahap 3). Terus mau vaksin slotnya udah jarang sekarang. Deg-degan mau berangkat konsernya besok takut gak dibolehin. Gimana ya?,1
9/30/2022 13:20,𝑭𝒂𝒋𝒆𝒎𝒂⁷⤮¹⁴³,Btw doakan aku kedapetan vaksin booster besok ya gais ueueue,1
9/30/2022 13:26,Harold,udah pada vaksin booster dosis kedua belum? di puskesmas ready terus kapan aja kan?  https://t.co/9ENFlECpua,1
9/30/2022 13:26,IdaAmz,@rido1448 min tau tempat vaksin booster dimana?,1
9/30/2022 13:28,komnas kucing monokrom,Kebijakan wajib booster ini sebenarnya bagus2 aja selama stok vaksinnya ada terus. Lhaa ini orang dipaksa booster tapi di mana2 stok vaksin kosong. Mana kosongnya sampe berminggu2 pula. Temen w harus rela melepas tawaran job karena gak dapet booster https://t.co/FmInK28kDo,0
9/30/2022 13:37,komnas kucing monokrom,Beberapa daerah udah bikin kebijakan PPDN gak wajib booster hingga stok vaksin tersedia kembali ,1
9/30/2022 13:40,peliks,@keyybings ini kalo udh vaksin booster ya,1
9/30/2022 14:04,Dinipramudya,@_Banyoe Justru kecelakaan dan kematian mendadak gegara supirnya ternyata habis vaksin atau malah habis booster. Kurang info kali.. Maklum katak dalam tempurung,0
9/30/2022 14:05,Gambit,Yg sinopharm dr gotong royong susah nyarinya untung dulu ikut booster dr perusahaan. Bnyak yg g ikut booster karena dulu nganggap 2 dosis cukup. Trnyta booster jd syarat perjalanan. Skrg vaksin anak yg susah pda habis. Anak blm dosis ke dua g bisa diajak jalan2 https://t.co/sB54PRCGpM,1
9/30/2022 14:20,peni27181,@StopPlandemit Jangankan booster vaksin 1 aja saya kagak,0
9/30/2022 14:22,Wawan ⚪🔴⚪,Sy sdh vaksin booster. Hub saya siapa tau sy bs bantu. Kebetulan tipenya O dan rutin donor darah di PMI. Jadi bisa untuk semua orang. Gw bakal kasih gratis untuk lu. https://t.co/zMCKzlRJfQ,1
9/30/2022 14:56,Monica Ayu Rizky,Udah beberapa bulan gak pernah sakit habis vaksin booster itu eh sekarang malah kena flu ,0
9/30/2022 15:28,tlqkf,@ainunnajib Bang ente kalo dikasih paham jangan marah. Soal pfizer ga aman itu udah dibahas lama di Amerika Serikat inggris. Saya udah vaksin 2x dan cukup 2x saja tidak perlu booster toh juga anda booster masih diserang juga kan?,1
9/30/2022 15:31,Imam Wibowo,(kemarin) mumpung di Amerika mumpung gratis mumpung ada waktu ya ikut menikmati vaksin booster ke-2 #Pfizer #BivalentBooster #namanyajugausaha https://t.co/rpLFAdZu9M,1
9/30/2022 15:43,Elisabeth Dian Pratiwi K,@SmgMenfess2 Kak wajib booster atau vaksin kedua aja bisa?,1
9/30/2022 15:44,sadlyeverafterlovingyou,SIAPA DI SINI CITA-CITANYA INGIN VAKSIN BOOSTER? AK BANG,1
